Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
3806,2025-11-17 08:43:57.973205,2025-11-17,8,47,11,A,Line-1,PCB,BATCH-3697,M-103,65.31,23,106,Pending,47.38,1001,9.0,9,Copper,Low,231,525.0,305,757,67.77,4.94,11,9,38.7,41.71,83.36,1,0,1,754
3807,2025-08-28 09:44:57.973205,2025-08-28,9,35,8,A,Line-3,Microchip,BATCH-7753,M-101,59.09,8,50,Pending,51.34,1028,11.0,10,Plastic,Low,201,128.0,883,965,68.16,3.36,16,9,39.52,46.63,87.71,0,0,0,984
3808,2025-10-20 01:52:57.973205,2025-10-20,1,43,10,A,Line-3,PCB,BATCH-1479,M-101,97.44,24,61,Pending,30.74,1025,4.0,6,Copper,High,249,356.0,639,578,76.35,2.73,20,9,22.76,65.24,110.14,0,0,0,576
3809,2025-12-03 00:00:57.973205,2025-12-03,0,49,12,B,Line-2,Microchip,BATCH-7836,M-101,58.41,22,90,Pending,28.87,1027,10.0,11,Silicon,High,248,245.0,319,992,72.09,1.69,16,3,28.19,62.21,70.46,1,0,1,989
3810,2025-09-06 11:59:57.973205,2025-09-06,11,36,9,A,Line-1,PCB,BATCH-2695,M-103,96.47,21,55,Done,56.78,1001,12.0,7,Plastic,Medium,205,491.0,720,1058,65.6,3.49,4,10,29.43,61.04,63.1,1,0,0,1052
3811,2026-01-23 18:32:57.973205,2026-01-23,18,4,1,A,Line-3,Sensor,BATCH-2513,M-104,72.99,10,19,Pending,28.36,1003,4.0,7,Silicon,Medium,244,352.0,1023,511,82.18,3.64,20,5,33.92,50.13,112.49,0,0,0,529
3812,2025-08-29 16:11:57.973205,2025-08-29,16,35,8,A,Line-2,Microchip,BATCH-0815,M-103,98.77,8,23,Done,30.89,1045,8.0,9,Silicon,Low,211,618.0,477,260,94.19,1.75,3,0,20.91,48.64,65.0,0,1,0,279
3813,2026-01-05 07:12:57.973205,2026-01-05,7,2,1,A,Line-2,PCB,BATCH-4921,M-102,74.6,13,119,Pending,21.24,1033,1.0,12,Plastic,High,217,114.0,935,217,95.26,4.32,13,0,31.88,63.39,109.91,0,0,1,209
3814,2026-02-13 04:08:57.973205,2026-02-13,4,7,2,A,Line-1,Microchip,BATCH-3276,M-104,60.51,21,110,Pending,45.02,1027,10.0,11,Silicon,Low,217,859.0,525,380,75.1,4.41,6,6,23.32,70.32,119.16,0,0,1,374
3815,2025-09-02 04:54:57.973205,2025-09-02,4,36,9,A,Line-3,Microchip,BATCH-3358,M-101,87.62,11,22,,20.28,1031,7.0,8,Copper,High,250,327.0,649,700,76.31,2.88,7,9,30.98,33.48,119.24,0,0,0,709
3816,2025-12-14 12:47:57.973205,2025-12-14,12,50,12,A,Line-3,PCB,BATCH-9332,M-104,103.06,8,6,Pending,19.2,1041,3.0,12,Copper,High,216,673.0,309,818,84.01,0.9,6,5,29.34,75.57,119.17,0,0,0,828
3817,2026-04-13 01:50:57.973205,2026-04-13,1,16,4,A,Line-2,PCB,BATCH-0527,M-104,118.37,6,39,Pending,21.79,1005,9.0,6,Plastic,Medium,229,768.0,986,253,69.3,4.63,17,5,37.86,75.48,87.9,0,0,0,249
3818,2025-11-30 17:21:57.973205,2025-11-30,17,48,11,B,Line-2,Sensor,BATCH-5686,M-102,102.37,16,7,Done,20.74,1016,2.0,8,Copper,Medium,241,952.0,687,590,65.55,1.12,7,6,37.44,67.55,97.29,0,0,0,607
3819,2026-01-18 06:11:57.973205,2026-01-18,6,3,1,A,Line-3,Sensor,BATCH-9956,M-102,115.51,15,49,Pending,46.55,1020,9.0,9,Silicon,Low,204,388.0,381,1097,70.02,3.5,10,8,31.32,58.1,52.7,0,1,0,1103
3820,2025-08-19 04:56:57.973205,2025-08-19,4,34,8,B,Line-2,Microchip,BATCH-2643,M-104,88.03,13,37,Done,35.52,1001,11.0,10,Silicon,Medium,221,900.0,583,943,84.47,4.37,1,6,26.28,59.21,90.04,0,0,0,929
3821,2025-12-17 04:07:57.973205,2025-12-17,4,51,12,C,Line-3,Microchip,BATCH-7437,M-102,115.12,16,108,Pending,20.38,1015,3.0,7,Plastic,Medium,240,178.0,640,804,64.34,4.29,13,7,24.14,76.58,66.82,1,0,1,788
3822,2025-11-04 16:31:57.973205,2025-11-04,16,45,11,A,Line-1,PCB,BATCH-0061,M-101,106.08,18,4,Pending,45.35,1018,13.0,10,Silicon,High,209,482.0,719,889,90.67,4.39,19,3,23.81,33.83,84.47,0,0,0,896
3823,2025-06-13 23:45:57.973205,2025-06-13,23,24,6,B,Line-1,Microchip,BATCH-1070,M-104,95.49,18,8,Pending,34.84,1014,15.0,7,Copper,Low,243,564.0,416,599,70.05,3.94,3,10,39.18,56.42,75.88,0,1,0,604
3824,2025-12-31 04:15:57.973205,2025-12-31,4,1,12,B,Line-1,Sensor,BATCH-8097,M-101,110.12,14,62,Done,41.38,1047,7.0,10,Copper,High,239,973.0,466,210,79.56,1.31,19,0,32.79,40.61,67.11,0,0,0,196
3825,2025-08-18 03:57:57.973205,2025-08-18,3,34,8,A,Line-3,Microchip,BATCH-6047,M-101,100.15,23,91,Pending,24.15,1043,6.0,7,Copper,Low,226,680.0,759,957,60.16,2.0,2,9,28.37,62.23,70.41,1,1,1,948
3827,2025-08-27 02:09:57.973205,2025-08-27,2,35,8,A,Line-2,Microchip,BATCH-8135,M-103,86.32,15,95,Done,33.21,1005,10.0,10,Silicon,Low,205,202.0,939,501,91.72,4.18,14,9,20.81,61.41,117.54,0,0,0,489
3828,2026-01-20 14:33:57.973205,2026-01-20,14,4,1,B,Line-1,Microchip,BATCH-8887,M-104,56.1,7,16,Pending,24.16,1048,12.0,7,Silicon,Medium,226,,896,782,75.71,1.06,16,9,28.79,47.35,104.25,0,0,0,765
3829,2026-04-26 20:22:57.973205,2026-04-26,20,17,4,B,Line-1,Sensor,BATCH-8527,M-101,57.79,12,104,Pending,17.11,1010,8.0,6,Plastic,Low,237,346.0,471,234,82.21,1.28,4,2,33.52,47.38,71.68,0,0,1,232
3830,2025-11-12 22:13:57.973205,2025-11-12,22,46,11,A,Line-3,Sensor,BATCH-1478,M-102,73.24,10,91,,35.22,1029,5.0,7,Silicon,Low,217,254.0,485,1016,62.66,0.66,14,4,38.07,77.01,119.67,1,0,0,1000
3831,2025-07-31 12:28:57.973205,2025-07-31,12,31,7,A,Line-3,PCB,BATCH-9212,M-104,67.27,24,117,Pending,46.56,1002,1.0,10,Silicon,Low,241,357.0,765,827,90.81,4.28,8,2,37.89,57.47,114.86,0,0,1,818
3832,2025-10-31 08:15:57.973205,2025-10-31,8,44,10,B,Line-2,Sensor,BATCH-4002,M-101,80.22,16,47,Done,40.83,1037,9.0,10,Plastic,Medium,204,587.0,994,416,75.74,3.65,12,7,26.72,76.73,95.96,0,0,0,419
3833,2026-02-19 11:16:57.973205,2026-02-19,11,8,2,A,Line-1,PCB,BATCH-5194,M-101,119.22,12,29,Done,41.99,1050,9.0,10,Silicon,Medium,233,774.0,979,931,84.36,4.18,3,0,28.17,46.31,81.76,0,0,0,924
3834,2026-04-06 06:54:57.973205,2026-04-06,6,15,4,C,Line-3,Sensor,BATCH-3564,M-103,52.11,10,83,Pending,25.17,1041,12.0,12,Plastic,Medium,218,555.0,799,916,61.99,2.81,17,2,33.9,34.63,60.25,1,0,1,930
3835,2025-12-13 14:45:57.973205,2025-12-13,14,50,12,A,Line-1,PCB,BATCH-5599,M-102,119.31,18,3,Done,42.59,1034,9.0,9,Plastic,Medium,227,410.0,605,310,87.44,3.98,3,1,39.02,71.3,96.24,0,0,0,318
3836,2025-10-01 18:43:57.973205,2025-10-01,18,40,10,B,Line-3,Microchip,BATCH-5973,M-101,98.54,5,58,Done,44.52,1036,13.0,8,Plastic,High,232,,1033,891,62.93,0.91,7,0,21.32,68.05,114.63,1,0,0,883
3837,2026-03-22 22:44:57.973205,2026-03-22,22,12,3,B,Line-1,Sensor,BATCH-6958,M-102,67.81,21,41,Pending,44.12,1011,7.0,10,Copper,Low,214,947.0,403,903,73.06,1.08,0,6,20.1,63.8,103.85,0,0,0,913
3838,2025-05-19 02:42:57.973205,2025-05-19,2,21,5,A,Line-1,PCB,BATCH-0036,M-103,111.77,9,6,Done,49.02,1046,13.0,7,Plastic,Low,231,181.0,523,533,65.18,2.44,17,9,30.44,79.47,109.78,0,1,0,533
3839,2025-06-14 19:13:57.973205,2025-06-14,19,24,6,C,Line-2,PCB,BATCH-8116,M-104,78.11,5,54,Done,49.2,1028,,12,Copper,High,249,979.0,348,250,80.02,4.12,7,0,21.94,71.35,90.15,0,0,0,243
3840,2026-01-08 17:46:57.973205,2026-01-08,17,2,1,A,Line-2,Microchip,BATCH-4379,M-103,80.66,6,52,Done,58.24,1013,11.0,11,Silicon,High,250,699.0,928,206,96.61,4.01,9,4,22.85,65.78,108.88,0,0,0,223
3841,2025-06-30 22:58:57.973205,2025-06-30,22,27,6,A,Line-2,Microchip,BATCH-0721,M-102,66.8,14,38,Pending,27.59,1042,13.0,7,Copper,Medium,243,647.0,606,530,62.83,2.18,16,1,26.94,73.82,105.12,0,0,0,521
3842,2025-06-11 15:34:57.973205,2025-06-11,15,24,6,A,Line-2,Microchip,BATCH-6889,M-102,85.52,15,2,Pending,52.95,1030,3.0,11,Copper,High,240,777.0,855,1035,98.73,1.82,4,1,31.7,38.5,107.4,0,0,0,1051
3843,2025-09-12 22:09:57.973205,2025-09-12,22,37,9,A,Line-2,Microchip,BATCH-0638,M-101,98.1,5,81,Pending,54.92,1007,5.0,12,Plastic,Low,226,490.0,698,819,75.31,4.26,18,2,22.29,44.98,85.6,0,1,1,828
3844,2026-05-14 02:46:57.973205,2026-05-14,2,20,5,B,Line-2,Sensor,BATCH-1872,M-103,78.24,24,91,Pending,35.51,1035,8.0,10,Copper,High,229,290.0,389,526,98.89,2.04,18,10,25.48,53.67,80.91,0,0,1,526
3845,2025-11-26 09:33:57.973205,2025-11-26,9,48,11,B,Line-2,PCB,BATCH-4408,M-103,106.31,5,65,Done,34.57,1002,7.0,6,Silicon,High,235,533.0,567,657,85.37,1.69,13,5,28.88,64.78,86.68,0,0,0,638
3846,2026-02-13 13:07:57.973205,2026-02-13,13,7,2,C,Line-2,PCB,BATCH-1048,M-103,110.41,18,100,Pending,53.71,1009,4.0,10,Silicon,Medium,210,685.0,569,943,69.06,4.18,6,4,25.36,61.04,98.36,1,0,1,939
3847,2026-01-30 22:26:57.973205,2026-01-30,22,5,1,A,Line-1,PCB,BATCH-0575,M-101,95.01,8,115,Done,47.69,1033,8.0,6,Silicon,Medium,247,679.0,1128,210,83.03,4.1,20,9,30.98,40.0,54.06,0,0,0,226
3848,2025-07-20 20:36:57.973205,2025-07-20,20,29,7,A,Line-1,PCB,BATCH-3402,M-103,59.14,5,17,Pending,47.76,1020,7.0,11,Silicon,Medium,208,369.0,717,387,95.48,4.09,0,10,38.08,77.46,118.69,0,0,0,372
3849,2025-10-10 23:33:57.973205,2025-10-10,23,41,10,B,Line-3,Sensor,BATCH-6150,M-104,61.66,8,56,Pending,49.71,1027,7.0,12,Silicon,Low,234,862.0,1011,1075,94.27,3.01,3,1,31.15,36.81,81.24,0,0,0,1074
3850,2025-10-01 13:09:57.973205,2025-10-01,13,40,10,B,Line-1,PCB,BATCH-3610,M-101,116.59,23,4,Pending,25.59,1012,14.0,6,Plastic,Low,244,187.0,1161,269,71.4,4.15,14,2,37.04,68.8,53.54,0,1,0,250
3851,2025-12-11 15:15:57.973205,2025-12-11,15,50,12,B,Line-1,Sensor,BATCH-3691,M-102,82.68,10,49,Done,28.7,1024,14.0,11,Plastic,Medium,214,886.0,516,710,63.28,2.35,13,3,22.53,37.09,90.91,0,0,0,708
3852,2025-11-26 02:35:57.973205,2025-11-26,2,48,11,C,Line-1,Microchip,BATCH-3029,M-103,57.54,22,76,Pending,32.18,1021,5.0,6,Copper,Medium,230,,664,672,94.96,0.51,17,0,36.28,51.44,107.86,0,0,1,665
3853,2026-03-07 19:40:57.973205,2026-03-07,19,10,3,A,Line-3,Sensor,BATCH-2209,M-104,110.67,10,60,Pending,18.47,1039,5.0,11,Plastic,Medium,213,783.0,813,231,97.83,1.99,14,7,35.98,39.87,76.01,0,0,0,224
3854,2025-10-28 16:01:57.973205,2025-10-28,16,44,10,B,Line-3,Microchip,BATCH-7937,M-101,89.48,15,113,Done,56.2,1012,15.0,10,Silicon,Medium,241,687.0,451,531,75.62,1.9,15,8,37.76,40.05,57.39,0,0,0,546
3855,2025-07-01 20:46:57.973205,2025-07-01,20,27,7,A,Line-2,PCB,BATCH-7057,M-103,105.77,13,99,Done,24.69,1047,14.0,9,Plastic,Medium,221,522.0,1052,808,81.73,3.28,6,1,35.26,39.01,87.85,0,0,0,799
3856,2026-04-28 01:39:57.973205,2026-04-28,1,18,4,C,Line-3,Sensor,BATCH-9286,M-104,114.23,15,65,Pending,40.89,1050,4.0,6,Silicon,Low,219,743.0,726,384,85.48,1.85,18,7,37.97,45.7,113.85,0,1,0,374
3857,2026-01-28 14:43:57.973205,2026-01-28,14,5,1,C,Line-3,Sensor,BATCH-9001,M-102,117.47,8,10,Done,26.96,1023,5.0,7,Copper,Low,201,892.0,658,712,78.33,3.4,19,7,31.76,73.91,79.79,0,1,0,730
3859,2026-03-29 21:36:57.973205,2026-03-29,21,13,3,A,Line-1,PCB,BATCH-8578,M-102,54.61,13,65,Done,33.06,1037,11.0,10,Plastic,Low,247,829.0,1187,748,79.51,0.7,7,3,23.92,67.11,51.6,0,0,0,728
3860,2026-04-08 16:29:57.973205,2026-04-08,16,15,4,B,Line-3,Microchip,BATCH-8712,M-101,62.36,7,14,Done,59.41,1008,9.0,10,Plastic,Low,201,975.0,891,974,91.26,2.11,15,9,24.97,75.85,99.25,0,0,0,986
3861,2025-12-10 19:50:57.973205,2025-12-10,19,50,12,C,Line-1,PCB,BATCH-1976,M-103,111.82,5,59,Pending,25.68,1025,5.0,11,Silicon,High,200,490.0,355,805,62.6,3.65,14,0,38.0,72.39,95.32,1,0,0,822
3862,2026-04-18 22:45:57.973205,2026-04-18,22,16,4,A,Line-1,PCB,BATCH-8393,M-102,114.4,23,27,Pending,50.47,1018,11.0,7,Copper,Medium,213,701.0,936,237,84.07,4.93,14,5,38.39,39.83,64.37,0,0,0,221
3863,2026-01-05 08:42:57.973205,2026-01-05,8,2,1,C,Line-3,PCB,BATCH-7168,M-102,84.44,16,2,Done,48.57,1022,3.0,8,Copper,Medium,236,211.0,635,900,80.37,2.24,18,6,30.26,78.95,118.01,0,0,0,900
3864,2026-04-07 09:54:57.973205,2026-04-07,9,15,4,A,Line-1,Microchip,BATCH-0085,M-104,87.94,16,6,Done,17.46,1035,13.0,11,Copper,High,230,848.0,1135,279,79.51,4.27,8,6,39.41,43.84,62.02,0,0,0,272
3865,2026-04-21 15:08:57.973205,2026-04-21,15,17,4,A,Line-1,PCB,BATCH-8630,M-104,97.93,19,37,Done,15.66,1011,6.0,12,Silicon,Medium,201,136.0,511,974,77.57,3.69,11,7,34.39,74.24,77.5,0,0,0,990
3867,2026-03-15 18:21:57.973205,2026-03-15,18,11,3,B,Line-2,Microchip,BATCH-3887,M-104,102.15,15,97,Done,39.04,1040,6.0,9,Copper,High,241,660.0,820,776,71.54,3.44,9,6,33.94,37.19,86.62,1,0,0,782
3868,2026-05-05 00:04:57.973205,2026-05-05,0,19,5,C,Line-1,PCB,BATCH-5386,M-104,54.78,16,109,Pending,24.14,1016,5.0,9,Plastic,High,233,580.0,863,977,94.89,2.85,9,10,37.02,38.64,102.46,0,0,1,981
3869,2025-08-19 06:16:57.973205,2025-08-19,6,34,8,B,Line-2,Microchip,BATCH-9671,M-102,111.62,13,11,,58.47,1044,8.0,10,Silicon,Low,240,353.0,1079,947,64.55,2.62,5,0,39.69,54.35,95.65,0,1,0,950
3870,2025-05-20 12:50:57.973205,2025-05-20,12,21,5,C,Line-3,Sensor,BATCH-5860,M-104,68.97,8,18,Done,47.35,1009,10.0,8,Copper,Medium,234,361.0,842,1073,94.3,1.5,3,9,22.91,50.0,72.91,0,0,0,1059
3871,2026-04-10 17:28:57.973205,2026-04-10,17,15,4,A,Line-2,Sensor,BATCH-8776,M-102,65.98,9,25,,54.14,1038,15.0,7,Silicon,Medium,205,791.0,1060,795,91.7,0.61,8,3,38.51,44.93,115.82,0,0,0,780
3872,2026-03-22 09:31:57.973205,2026-03-22,9,12,3,C,Line-1,Sensor,BATCH-9345,M-101,65.44,12,95,Done,27.79,1017,11.0,10,Plastic,High,208,678.0,420,664,68.04,1.7,20,10,39.49,31.14,62.54,1,0,0,678
3873,2025-08-01 12:32:57.973205,2025-08-01,12,31,8,A,Line-1,Sensor,BATCH-8035,M-103,64.98,24,54,Done,39.27,1032,11.0,9,Copper,Medium,204,468.0,1006,551,74.6,1.65,17,8,38.62,33.68,88.28,1,0,0,553
3874,2025-09-23 13:27:57.973205,2025-09-23,13,39,9,B,Line-3,Sensor,BATCH-5106,M-101,73.35,19,5,Done,20.23,1014,5.0,10,Copper,High,231,524.0,558,889,69.75,2.48,20,10,38.27,57.43,101.3,0,0,0,879
3875,2025-10-12 08:21:57.973205,2025-10-12,8,41,10,B,Line-1,PCB,BATCH-8073,M-104,95.24,23,44,Done,57.5,1002,12.0,10,Copper,Low,236,787.0,807,579,93.3,1.66,3,5,38.46,40.62,86.63,0,1,0,564
3876,2025-07-03 11:13:57.973205,2025-07-03,11,27,7,C,Line-1,PCB,BATCH-3725,M-103,115.03,9,70,Pending,27.54,1044,3.0,8,Silicon,Low,243,112.0,1082,727,65.88,2.06,12,8,29.07,56.93,57.09,1,1,0,743
3877,2026-02-28 07:15:57.973205,2026-02-28,7,9,2,B,Line-1,Microchip,BATCH-6516,M-103,99.41,21,44,Pending,38.34,1043,3.0,6,Plastic,High,227,882.0,488,894,97.42,3.9,15,4,37.02,53.89,117.45,0,0,0,889
3878,2025-06-24 10:28:57.973205,2025-06-24,10,26,6,C,Line-2,Sensor,BATCH-6250,M-101,54.82,17,45,Done,31.39,1026,2.0,7,Plastic,High,239,175.0,1155,481,98.63,3.63,5,2,37.45,36.46,67.52,0,0,0,496
3880,2025-12-20 06:50:57.973205,2025-12-20,6,51,12,A,Line-3,Microchip,BATCH-4117,M-104,117.97,15,60,Done,18.76,1018,2.0,12,Copper,Medium,205,454.0,499,241,68.25,3.88,9,8,34.22,34.58,97.72,1,0,0,252
3881,2025-08-02 12:52:57.973205,2025-08-02,12,31,8,A,Line-3,Sensor,BATCH-5225,M-102,109.95,5,103,Done,28.43,1039,10.0,12,Silicon,Low,212,837.0,786,929,88.01,3.32,16,2,31.86,73.73,112.26,0,1,0,929
3882,2025-07-01 04:36:57.973205,2025-07-01,4,27,7,C,Line-2,Sensor,BATCH-2162,M-101,54.24,5,82,Done,30.79,1047,3.0,9,Copper,Low,221,198.0,780,805,99.16,2.16,2,8,38.24,67.93,116.02,0,0,0,807
3883,2025-06-18 10:04:57.973205,2025-06-18,10,25,6,B,Line-1,Sensor,BATCH-6786,M-101,77.5,12,83,Done,42.3,1050,11.0,11,Plastic,High,203,754.0,432,279,72.01,2.46,6,8,39.32,64.45,64.96,1,0,0,290
3884,2026-04-27 18:34:57.973205,2026-04-27,18,18,4,C,Line-1,Sensor,BATCH-7290,M-102,115.73,22,17,Done,43.84,1044,14.0,9,Copper,Low,201,866.0,378,878,92.44,1.18,20,3,25.65,57.58,85.0,0,1,0,896
3885,2026-03-02 12:19:57.973205,2026-03-02,12,10,3,C,Line-2,PCB,BATCH-6556,M-101,101.79,16,99,Pending,19.53,1030,12.0,9,Silicon,Medium,206,767.0,942,256,64.18,4.67,10,7,27.22,30.61,119.47,1,0,1,260
3886,2025-07-29 22:38:57.973205,2025-07-29,22,31,7,A,Line-2,Sensor,BATCH-7946,M-104,67.56,20,82,Pending,25.78,1010,11.0,10,Copper,Medium,250,215.0,661,992,85.75,1.65,18,0,28.84,41.21,62.95,0,0,1,1008
3888,2026-02-17 18:01:57.973205,2026-02-17,18,8,2,C,Line-3,Sensor,BATCH-3514,M-101,63.69,16,45,Pending,18.25,1004,13.0,10,Plastic,High,229,457.0,471,700,88.42,4.77,13,1,34.61,68.35,68.45,0,0,0,684
3889,2026-04-13 01:48:57.973205,2026-04-13,1,16,4,C,Line-2,PCB,BATCH-6473,M-103,86.99,8,104,Pending,30.78,1019,14.0,7,Plastic,Medium,214,288.0,488,728,75.32,1.08,19,3,35.82,60.98,82.68,0,0,1,730
3890,2025-08-16 17:02:57.973205,2025-08-16,17,33,8,A,Line-2,Sensor,BATCH-6315,M-104,92.93,17,86,Done,47.35,1009,11.0,10,Plastic,Low,232,669.0,855,419,66.64,4.18,1,1,28.93,37.39,81.77,1,0,0,422
3891,2025-10-05 18:03:57.973205,2025-10-05,18,40,10,B,Line-1,PCB,BATCH-6751,M-103,95.46,6,99,Done,37.9,1049,4.0,12,Plastic,High,240,135.0,848,786,62.82,3.16,1,7,26.4,67.41,104.77,1,0,0,790
3892,2025-11-12 05:23:57.973205,2025-11-12,5,46,11,A,Line-1,PCB,BATCH-7664,M-104,72.54,5,63,,52.06,1022,4.0,10,Silicon,Medium,227,192.0,872,749,83.51,4.8,15,5,38.92,65.71,81.01,0,0,0,768
3893,2025-05-17 16:34:57.973205,2025-05-17,16,20,5,C,Line-2,Microchip,BATCH-0349,M-103,66.32,15,28,Pending,47.17,1010,9.0,8,Plastic,High,240,258.0,666,646,74.58,1.04,13,4,36.03,51.84,58.56,0,0,0,636
3894,2026-03-22 17:40:57.973205,2026-03-22,17,12,3,B,Line-1,Microchip,BATCH-9734,M-101,110.24,5,36,Done,57.35,1009,8.0,6,Silicon,Low,224,703.0,950,484,90.28,3.26,16,7,34.07,75.37,97.52,0,1,0,480
3895,2025-08-15 20:36:57.973205,2025-08-15,20,33,8,B,Line-1,Microchip,BATCH-8551,M-102,99.75,6,18,Pending,34.89,1012,10.0,7,Copper,Medium,248,315.0,737,1077,76.86,1.75,16,2,25.96,43.87,51.48,0,0,0,1092
3896,2025-12-12 16:36:57.973205,2025-12-12,16,50,12,C,Line-2,PCB,BATCH-2196,M-101,82.86,5,52,Pending,15.05,1027,12.0,10,Plastic,Medium,202,733.0,368,358,78.37,4.0,2,0,27.83,30.43,118.19,0,0,0,361
3897,2025-09-29 20:39:57.973205,2025-09-29,20,40,9,B,Line-1,PCB,BATCH-6937,M-102,84.36,9,103,Done,33.39,1037,1.0,6,Copper,High,247,,518,992,82.23,3.98,1,3,32.99,38.91,96.98,0,0,0,1010
3899,2026-01-24 01:16:57.973205,2026-01-24,1,4,1,B,Line-1,Sensor,BATCH-5038,M-102,62.02,24,108,Pending,58.18,1044,10.0,7,Copper,High,229,740.0,1188,944,82.86,4.16,0,6,24.53,40.11,106.59,0,0,1,924
3900,2026-04-22 11:16:57.973205,2026-04-22,11,17,4,A,Line-2,PCB,BATCH-6308,M-101,68.93,18,106,Pending,28.83,1013,9.0,9,Copper,Low,218,140.0,999,996,65.78,4.7,3,4,37.11,42.68,116.68,1,0,1,994
3901,2026-02-07 04:08:57.973205,2026-02-07,4,6,2,A,Line-2,PCB,BATCH-0182,M-103,87.22,9,50,Pending,20.81,1019,1.0,8,Copper,Low,214,757.0,499,250,60.92,2.78,10,10,36.85,75.15,94.37,0,0,0,251
3902,2026-01-07 14:56:57.973205,2026-01-07,14,2,1,B,Line-2,Microchip,BATCH-8949,M-103,88.25,21,78,Done,17.41,1045,11.0,9,Plastic,High,230,684.0,685,1040,85.71,1.19,15,7,34.34,55.83,58.31,0,0,0,1039
3904,2025-10-12 05:55:57.973205,2025-10-12,5,41,10,C,Line-3,Sensor,BATCH-7810,M-101,57.23,13,64,Pending,44.45,1043,8.0,11,Plastic,Medium,221,701.0,718,342,88.57,3.4,12,2,30.97,59.6,53.52,0,0,0,322
3906,2026-02-12 10:37:57.973205,2026-02-12,10,7,2,C,Line-1,Sensor,BATCH-9194,M-102,59.64,5,99,Pending,46.64,1041,3.0,9,Copper,High,227,483.0,1022,594,82.26,3.96,2,7,33.11,44.92,116.53,0,0,1,587
3907,2026-05-16 17:27:57.973205,2026-05-16,17,20,5,C,Line-2,PCB,BATCH-0292,M-103,87.82,7,114,Pending,46.39,1027,12.0,9,Plastic,Medium,236,931.0,592,212,63.84,0.74,5,10,38.54,31.99,116.57,1,0,1,199
3908,2025-07-05 08:35:57.973205,2025-07-05,8,27,7,A,Line-1,Sensor,BATCH-8876,M-103,108.93,7,32,Done,36.0,1029,1.0,12,Copper,Low,226,372.0,319,596,84.8,3.67,13,4,31.81,69.69,52.02,0,1,0,604
3909,2026-03-23 21:11:57.973205,2026-03-23,21,13,3,A,Line-3,PCB,BATCH-6439,M-101,69.68,18,24,Done,20.22,1029,,7,Plastic,High,221,902.0,852,1057,87.05,1.35,6,6,33.62,48.7,58.48,0,0,0,1058
3910,2025-12-29 04:37:57.973205,2025-12-29,4,1,12,B,Line-1,PCB,BATCH-7876,M-102,91.2,12,5,Pending,49.9,1011,1.0,8,Copper,Low,226,461.0,314,712,64.43,0.6,5,7,26.57,37.42,85.36,0,0,0,703
3911,2026-01-01 18:49:57.973205,2026-01-01,18,1,1,A,Line-3,Microchip,BATCH-4981,M-104,76.96,7,93,Done,36.65,1029,9.0,6,Copper,Medium,246,334.0,755,329,79.7,2.46,9,0,25.77,30.44,112.16,0,0,0,323
3912,2025-06-02 09:28:57.973205,2025-06-02,9,23,6,A,Line-1,Microchip,BATCH-9538,M-102,74.07,5,39,Done,34.18,1006,,8,Plastic,Low,250,300.0,1145,203,95.33,3.22,11,5,35.06,46.31,60.38,0,0,0,191
3913,2025-06-18 20:04:57.973205,2025-06-18,20,25,6,B,Line-2,PCB,BATCH-7858,M-103,63.82,7,43,Done,58.04,1026,3.0,9,Copper,Low,234,840.0,902,886,90.86,2.62,17,1,35.91,53.13,82.81,0,0,0,868
3914,2025-09-25 10:28:57.973205,2025-09-25,10,39,9,A,Line-1,PCB,BATCH-1762,M-101,117.94,17,120,Done,22.52,1038,6.0,9,Plastic,Medium,242,951.0,677,583,91.21,0.87,13,3,27.14,72.19,71.07,0,0,0,596
3915,2025-12-04 13:35:57.973205,2025-12-04,13,49,12,C,Line-2,Sensor,BATCH-3651,M-102,115.13,16,3,Done,42.92,1027,11.0,11,Plastic,Medium,245,410.0,415,1057,77.78,1.47,4,4,29.34,50.25,57.93,0,0,0,1052
3916,2025-09-11 21:44:57.973205,2025-09-11,21,37,9,A,Line-3,Microchip,BATCH-8799,M-103,74.99,19,101,Pending,38.2,1012,12.0,12,Plastic,Medium,236,385.0,983,483,70.95,4.75,19,3,26.92,40.1,75.28,1,0,1,484
3917,2026-03-17 01:36:57.973205,2026-03-17,1,12,3,B,Line-1,PCB,BATCH-7963,M-104,75.89,7,116,Pending,46.31,1028,15.0,6,Plastic,High,207,634.0,520,927,72.35,1.64,8,5,21.65,73.07,98.66,1,0,1,933
3918,2025-11-29 05:05:57.973205,2025-11-29,5,48,11,C,Line-3,Sensor,BATCH-3147,M-104,79.61,12,84,Done,19.12,1024,1.0,12,Copper,High,209,708.0,908,719,65.6,4.02,17,3,26.06,32.59,101.32,1,0,0,728
